station_name,lon,lat
巴彦淖尔,107.4047499,40.7335801
巴彦郭勒,112.9753625,42.1899833
巴日图,119.4720974,47.8278
巴林,122.3267963,48.3131298
巴楚,78.5472465,39.8357408
布列开,81.7923866,43.898523
布敦化,121.41742,44.95421
布海,125.621925,44.3811555
师宗,104.0172065,24.8287273
带岭,129.0137195,47.0207715
常山,118.5556738,28.9257657
常州,119.9682006,31.7866804
常州北,119.9507159,31.8561082
常平,114.0003801,22.9871798
常平东,114.0354609,22.9650597
常平南,113.9979563,22.9752531
常庄,117.8839029,36.3232845
常德,111.689445,29.0746313
常村,113.319484,36.4336487
常熟,120.7761351,31.699229
帽儿山,127.5147973,45.275074
帽儿山西,127.4711788,45.2777289
帽峰山,113.3649713,23.3136986
干塘,104.5224858,37.454054
平关,104.3453806,25.6545523
平凉,106.7034084,35.5510393
平凉南,106.822831,35.4840232
平南南,110.4273766,23.4201473
平原,116.4340766,37.1688769
平原东,116.5763201,37.2173416
平原堡,100.3489682,39.0788206
平台,122.6545628,45.7167793
平坊,117.2413531,40.8918752
平坝,106.2976842,26.3903022
平坝南,106.2534225,26.3872527
平型关,113.97153,39.32573
平安,127.1681643,44.5912313
平安驿,102.1070559,36.5052033
平定,113.6331372,37.7969222
平山,127.3993078,45.319187
平岗,124.869717,42.9737633
平峪,115.5324681,39.6608133
平川西,104.7265192,36.7601425
平庄,119.2896205,41.9884522
平庄北,119.2997848,42.0388005
平庄南,119.251327,41.9772721
平度,119.9730924,36.8067372
平度西,119.8796406,36.7616887
平房,126.6695162,45.5834093
平旺,113.210721,40.0665404
平昌,107.0721477,31.5547132
平果,107.5612632,23.3187477
平河口,103.9265066,25.6726658
平泉,118.6942488,40.997672
平泉北,118.7056641,41.037358
平洋,123.5346709,46.5968863
平湖南,114.1318845,22.6610012
平田,104.50385,25.83856
平社,112.5896056,38.27662
平等,106.022573,29.101719
平罗,106.4610064,38.9598468
平遥,112.161594,37.2064926
平遥古城,112.1434193,37.1547195
平邑,117.6379913,35.5170296
平阳,120.5408442,27.629223
平顶山,113.2978767,33.72015
平顶山西,113.0807253,33.8185196
平顶庙,118.4528527,43.5877761
广元,105.8179671,32.4526584
广元东,105.8313471,32.4401722
广元南,105.794279,32.419566
广南卫,102.8939913,24.9227226
广南县,105.0495781,24.0366445
广宁,112.4209761,23.5876168
广宁寺,121.842678,39.177957
广安,106.8926087,30.4968814
广安南,106.5883698,30.4541201
广安门,116.3382518,39.8802452
广州,113.2522641,23.1526233
广州东,113.3196207,23.1536521
广州北,113.1984329,23.3794468
广州南,113.2640375,22.9914143
广州大学城,113.3584568,23.0412691
广州新塘,113.6005178,23.1367538
广州白云,113.2405097,23.194037
广州莲花山,113.4868479,23.0052819
广州长隆,113.3248275,22.9926925
广平,114.9347698,36.4965814
广德,119.4038773,30.9140581
广德南,119.4125998,30.856995
广德号,117.9309827,41.8757628
广水,114.0311546,31.6337763
广汉,104.2603839,30.9792851
广汉北,104.2730698,31.0117011
广通,101.7571782,25.1587466
广通北,101.7634875,25.1672684
广阳,116.6998726,39.5115603
广顺场,105.5223404,29.3713831
庄寨,115.1862692,35.0334147
庄桥,121.531325,29.9261417
庄河,122.9484151,39.7034011
庄河北,122.9310267,39.7266758
庄里,109.0671945,34.8234833
庆丰,123.35604,44.60496
庆元,118.9567393,27.6173525
庆城,107.7849501,36.0772814
庆安,127.496433,46.8859539
庆阳,107.6235487,35.695005
庐山,115.874339,29.5996356
庐江,117.1716034,31.3431182
庐江南,117.2915298,31.1253899
庐江西,117.212452,31.2698065
库伦,121.8272145,42.7376193
库尔勒,86.1926553,41.7457012
库尔木依,87.2204161,40.829276
库车,83.0138098,41.6933236
库都尔,121.623406,50.0262617
应县,113.0564043,39.6238836
应县西,113.0067093,39.6232451
应城,113.5672886,30.9253969
庙下,112.7058771,34.2184118
庙坝,106.8077707,29.6404508
庙城,116.6167574,40.2876273
庙子沟,104.6121343,30.2955059
庙宫,117.8578024,41.7150895
庙岭,129.65858,43.50019
府谷,111.039572,39.0508442
康城,114.286066,36.6567688
康庄,115.892027,40.3785643
康金井,126.8113695,46.1944327
廉江,110.292717,21.6175577
廊坊,116.7029545,39.5083948
廊坊北,116.6679438,39.5774367
廊坊西,116.5673677,39.5481401
延吉,129.489787,42.8842531
延吉西,129.4077614,42.9025351
延安,109.4761236,36.5567021
延平,118.267951,26.5938422
延平东,118.2098007,26.6294247
延平西,118.1079842,26.5707218
延庆,115.9774049,40.4349774
延津,114.265079,35.230471
建三江,132.6289505,47.2443364
建始,109.723454,30.569824
建宁南,116.8499422,26.8162195
建宁县北,116.8662192,26.9191235
建安,125.0767869,43.0944532
建平,119.5562321,41.3781651
建德,119.4226795,29.5752756
建德南,119.2718972,29.4347774
建桥,116.1077111,23.9311287
建水,102.8710279,23.6610775
建河,106.3465601,34.5239719
建湖,119.7889593,33.5079815
建瓯,118.2894006,27.0269729
建瓯东,118.8808803,27.1666495
建瓯西,118.2746977,27.0514556
建阳,118.1088471,27.3575438
开化,118.3573008,28.9942441
开原,124.0257097,42.5442139
开原西,123.9127873,42.547378
开安,125.1988745,44.1638528
开封,114.3490527,34.7720005
开封北,114.2560503,34.8406362
开平南,112.6706712,22.3219819
开江南,107.825797,31.063772
开远南,103.2826078,23.6831096
开道,128.891447,44.9307089
开阳,106.9700697,27.0446857
开鲁,121.2790965,43.6306824
弋阳,117.4397155,28.4142451
弓棚子,125.726907,45.0632856
引镇,109.0962926,34.0941563
张三营,117.7525607,41.5832356
张兰,112.0656572,37.1338114
张台子,123.2668966,41.352056
张家口,114.8766144,40.749518
张家口南,114.8744949,40.7032311
张家山,115.4953174,28.0816331
张家川,106.3387494,34.9671947
张家港,120.6692114,31.8193598
张家界,110.4817343,29.1066515
张家界北,110.5468196,29.1219589
张家界西,110.458002,29.1713676
张家祠,103.2798214,36.1613311
张巷,115.9280828,28.1464649
张掖,100.5180683,38.9735459
张掖西,100.4265546,38.9225017
张旗杆,117.1940705,31.1747918
张桥,109.3955789,34.7722794
张槎,113.0625491,23.0136445
张百湾,117.4749007,40.9974637
张维屯,126.9981602,47.0603923
张辛,116.6803803,40.0111014
张郭,119.4551997,35.4108692
张集,116.5141296,32.7060567
弥勒,103.4080445,24.3398328
弥渡,100.4245477,25.4991001
弯坵,102.1953781,27.0861232
弯道,125.2469755,48.9506169
归流河,121.72641,46.19841
当涂东,118.5212094,31.5635168
当阳,111.8067656,30.8499539
当阳西,111.7526358,30.8454779
当雄,91.104614,30.4746257
彝良,103.9206652,27.5088905
彝良南,103.9140041,27.5104006
彬州,108.0996494,35.0462773
彬州东,108.1201574,35.0361792
彬江,114.5526365,27.7825205
彭城,114.1738793,36.4327711
彭山,103.8571009,30.1949749
彭山北,103.8595909,30.2103951
彭州,103.9230251,30.9811827
彭州南,103.938311,30.9434499
彭水,108.2334316,29.3647802
彭水西,108.1123299,29.3395771
彭泽,116.5384658,29.8687434
彭阳,106.2831108,35.8120843
彰武,122.5232289,42.3848273
待王,113.3297222,35.2402552
徐家,126.6378028,45.9077269
徐家坪,106.0491083,33.4040663
徐家店,120.9925315,37.0803936
徐州,117.2017621,34.2663951
徐州东,117.3002046,34.2691625
徐水,115.6392198,39.0329643
徐水东,115.75474,39.0459742
徐闻,110.140906,20.3482521
得耳布尔,121.0714185,50.991434
得胜台,123.75193,42.23492
得莫利,129.0259695,45.8752575
徘徊北,114.0360743,36.6181799
微子镇,113.2868725,36.3249263
德仁,119.5942235,48.3022564
德令哈,97.3829985,37.3147944
德伯斯,121.3575376,46.4919442
德保,106.6245118,23.348113
德兴,117.8552437,28.9604427
德兴东,117.9537895,29.11936
德化,118.1777473,25.5068861
德安,115.7618872,29.3117818
德州,116.2826708,37.4486663
德州东,116.4558211,37.4089344
德惠,125.7102844,44.5312397
德惠西,125.6703155,44.5436343
德日斯图,112.9383722,42.336524
德昌,102.185443,27.3990211
德昌西,102.1646869,27.4001656
德清,120.0568201,30.5470252
德清西,119.9535624,30.5377451
德胜,108.3397288,24.6946913
德阳,104.3864117,31.1683508
徽县,106.1972147,33.7019302
忙罕屯,121.4011455,46.2728851
忻州,112.7402814,38.4192046
忻州西,112.6866817,38.4424722
怀仁,113.0874248,39.8271581
怀仁东,113.1564617,39.791863
怀化,109.963314,27.5606638
怀化南,109.988764,27.5155158
怀化西,109.9421974,27.5120317
怀宁,116.8148268,30.7644409
怀安,114.3935815,40.6844149
怀来,115.5581345,40.3766788
怀柔,116.6431284,40.3160162
怀柔北,116.6868685,40.4079923
怀柔南,116.6988695,40.2771929
怀集,112.1540561,23.8947088
思濛,103.7034053,29.9445325
恒地营,124.9561008,48.5597446
恩平,112.3908341,22.1881799
恩施,109.479878,30.3512785
恭城,110.8656107,24.8339809
息县,114.8271858,32.1747918
息烽,106.7437473,27.0804206
恰尔巴格,78.7494045,40.0816711
恰库尔图,89.5096921,46.277341
悬钟,113.5712404,36.6600513
惠东,114.7371846,22.9354967
惠东南,114.7897316,22.8475822
惠农,106.7227471,39.2611924
惠农南,106.704226,39.2208223
惠安,118.7096977,25.0606368
惠安堡,106.6723129,37.4782371
惠山,120.1963681,31.6716041
惠州,114.4104932,23.1539233
惠州北,114.3752592,23.1828713
惠州南,114.4531622,23.0004015
惠州西,114.3576175,23.0945192
惠来,116.2820213,22.996869
惠环,114.3610058,23.0326635
惠阳,114.4879114,22.7866481
感德,117.8459053,25.3013761
慈利,111.1140388,29.4193227
成吉思汗,122.8330727,47.7466737
成都,104.0708278,30.7001324
成都东,104.1389215,30.6312977
成都南,104.066049,30.6090447
成都西,103.9775041,30.6879152
成高子,126.8304017,45.6975918
戚墅堰,120.0623742,31.7242359
扎兰屯,122.7402639,48.0123954
扎囊,91.3389302,29.2633615
扎布其尔,116.6032015,44.508594
扎罗木得,120.4255319,49.2150164
扎赉诺尔,117.7617081,49.4419041
扎赉诺尔西,117.6881025,49.4703987
扎音河,126.9351897,47.5910062
扎鲁特,121.2341886,44.6492974
打拉亥,109.6684793,40.6200857
打括,105.7438615,26.5293301
打柴沟,102.996988,37.089861
打羊,107.5504366,25.6210463
托克托东,111.2961388,40.2508311
扬州,119.3455868,32.3916856
扬州东,119.5233197,32.4066134
扶余,126.0184333,44.9850621
扶余北,125.9973895,45.0061443
扶余西,125.9228919,44.8827345
扶沟南,114.3812535,33.997681
扶绥,107.9156274,22.6311437
扶绥南,107.9044497,22.5787534
承德,117.9483739,40.9639743
承德东,117.9838793,40.8876393
承德南,117.9583137,40.8827849
承德县北,118.2847202,40.9341598
承德西,117.7160949,40.7656488
抚宁,119.2431914,39.8927132
抚州,116.347298,27.9221411
抚州东,116.6118832,28.2639435
抚州北,116.286807,28.010318
抚松,127.2615125,42.2971427
抚远,134.3934398,48.3432086
抚顺,123.9119192,41.8872506
拉古,129.4902882,44.5635903
拉哈,124.6242807,48.2034779
拉市海,100.1672631,26.8844271
拉拉屯,122.3634133,41.0333501
拉林,126.8899677,45.2279424
拉法,127.328726,43.827671
拉白,102.6345787,28.5768259
拉萨,91.0687424,29.6258623
拉鲊,101.9266305,26.3748173
拓石,106.5268635,34.4980448
招柏,114.4026436,39.4034192
招远,120.2769203,37.459627
挖色,100.2276705,25.8485047
捏掌,112.82455,35.191167
捞刀河,112.9707908,28.3081451
换新天,133.0554329,47.3590592
揭阳,116.3296741,23.6116842
揭阳南,116.3652224,23.5730747
揭阳机场,116.5122816,23.5477424
播明,112.7366456,38.4957922
攀枝花,101.849631,26.547043
攀枝花南,101.7464451,26.4713756
支提山,119.4597179,26.8242171
攸县,113.34904,27.01461
攸县南,113.3357612,26.8458394
政和,118.8465353,27.3299584
敖力布告,123.0194789,44.2432699
敖包沟,109.9996038,39.7303152
敖头,129.2605353,44.5312691
敖汉,119.995181,42.6375073
敦化,128.2403343,43.3779174
敦化南,128.3331723,43.3132782
敦煌,94.7834113,40.1678472
敬梓场,104.6607952,28.9816732
文地,110.1939935,21.9543741
文安,116.328284,38.8834494
文庄村,114.8630803,35.3084976
文昌,110.7329071,19.6080567
文水,112.0714325,37.4385826
文登,121.9857639,37.1786464
文登东,122.2534298,37.2404317
文登南,122.0904334,37.0816467
斗沟子,129.2537014,43.9388808
新丰镇,109.2749659,34.4353171
新乐,114.6862315,38.3421669
新乡,113.8535572,35.3063652
新乡东,113.9729327,35.3147084
新乡南,113.8521463,35.0427602
新会,113.0658864,22.5203259
新余,114.9343116,27.8129986
新余北,114.8913261,27.915231
新保安,115.4245339,40.438879
新兴南,112.2331555,22.6447441
新凉,102.5242287,28.2438524
新化,111.2977883,27.7311944
新化南,111.1550472,27.658612
新华,130.2902618,47.1090164
新华屯,124.6258422,46.1459281
新县,114.8837377,31.6447987
新友谊,131.8073256,46.7639352
新和,82.6174477,41.5739118
新园,123.5682768,41.7563833
新固镇,113.9776405,36.6355116
新场,106.8383676,28.2948295
新场街,108.3356289,33.7428899
新坡,114.297278,36.471132
新坪田,104.6711282,25.3237062
新城子,123.507256,42.051671
新城川,110.7281504,39.0850231
新塘南,113.5984647,23.1347455
新塘边,118.4789548,28.6391584
新墩,114.1913093,30.6196066
新天,124.2067065,51.2105966
新安县,112.1480885,34.7193882
新安庄,113.22381,40.53024
新安江,119.2586423,29.464571
新宾,125.0704468,41.7140274
新寒岭,123.51638,41.16843
新干,115.3913154,27.7356756
新干东,115.4217676,27.7469516
新平坝,106.25823,26.39066
新康,101.7690202,25.7809148
新开,122.2743022,41.0692775
新彦,125.2474994,49.1046765
新昌北,120.9798026,29.5388633
新晃,109.1916878,27.3518382
新晃西,109.1214787,27.3834286
新李,106.5902337,35.6031751
新杖子,117.8746973,40.7732824
新松浦,126.6596935,45.8393255
新林,124.4052792,51.679031
新民,122.8121665,42.0000091
新民北,122.8002861,42.022305
新民场,103.8732145,30.8607176
新沂,118.3431859,34.3817847
新沂南,118.3260101,34.3297973
新沂西,118.2954563,34.38065
新河,117.0394262,34.2503104
新津,103.868309,30.4682011
新津南,103.853839,30.3515154
新甸,123.0934059,40.1017103
新祺周,115.823394,28.9481533
新窝铺,120.3954915,42.7116026
新立屯,122.1750221,42.0194891
新立镇,126.7216892,44.6914197
新绛,111.20482,35.61068
新绰源,121.3517829,48.333987
新肇,124.4063559,45.7083873
新贤城,109.8569422,40.6961089
新邱,121.7917087,42.0870415
新郑,113.7692387,34.3835787
新郑机场,113.8474265,34.5271961
新都东,104.1920332,30.8020223
新铁村,102.2403126,28.3119208
新阳镇,105.5304598,34.7023249
新集,106.800199,33.0256446
新青,129.5188451,48.2897332
新香坊,126.7619428,45.7096965
新香坊北,126.8999599,45.7372197
新高峰,125.2741234,49.067402
方城,112.9439579,33.2404508
方正,128.8000953,45.8653967
施家嘴,102.9890803,24.9530877
施秉,108.1311576,26.9210701
旅顺,121.2475828,38.8430807
旌德,118.5240859,30.2946754
旌阳,104.3399267,31.0963723
旗下营,112.1460014,40.9749556
旗下营东,112.2047554,40.9635299
旗下营南,112.1870935,40.928336
无为,117.9639065,31.3063668
无为南,117.9246834,31.1573405
无锡,120.3018066,31.5898087
无锡东,120.4554867,31.5988147
无锡新区,120.3875023,31.4995998
日喀则,88.912155,29.2238621
日照,119.5255557,35.405741
日照西,119.4141555,35.3902963
旧庄窝,115.6325391,40.1709745
早阳,109.1816603,32.7769089
旬阳,109.34813,32.8378885
旬阳北,109.2928385,32.842094
旺苍,106.2620323,32.2314266
昂乃,120.75996,42.98946
昂昂溪,123.8095637,47.1590778
昆山,120.9535986,31.3683044
昆山南,120.946472,31.3551464
昆明,102.720287,25.0186616
昆明东,102.7743716,25.0138511
昆明南,102.8603804,24.8733628
昆明西,102.6447626,25.0319256
昆玉,79.2747574,37.2208245
昆都仑召,109.7900784,40.7021489
昆都庙,122.1799,43.67516
昆阳,102.607238,24.6661577
昌乐,118.8334153,36.7104569
昌图,124.1111745,42.7765285
昌图西,124.0605836,42.7755118
昌平,116.2274869,40.2193139
昌平北,116.2269405,40.2300228
昌邑,119.4574384,36.7955169
昌黎,119.16145,39.702907
明光,117.9830213,32.7716118
明光西,117.9285809,32.830586
明城,126.010673,43.191726
明安,109.8035458,40.8540742
明水河,120.8216071,46.7041924
明港,114.0438174,32.4668658
明港东,114.0588784,32.4889453
明溪,117.2136283,26.2398837
明珠,113.5103774,22.2713963
明阳,122.6057169,39.5588361
昔阳,113.6711032,37.6265624
星朗,107.4917498,25.4747146
春亭阁,124.4854073,49.7889184
春申,121.3496831,31.0813561
春阳,129.43731,43.71297
昭化,105.638098,32.386752
昭山,113.0221895,27.9245498
昭通,103.7900815,27.3888101
昭通北,103.7893048,27.4399996
昭通南,103.8107058,27.3318727
晋中,112.6360696,37.6861958
晋城,112.8672131,35.4753954
晋城东,112.9783984,35.5342996
晋城北,112.898404,35.509764
晋宁东,102.7762413,24.7268578
晋州,115.0263137,38.0201812
晋江,118.4541454,24.7974067
晏城,116.7522081,36.8034769
晏城北,116.6909615,36.8372076
晏家坝,107.4603222,33.1123896
晨明,129.4814677,46.9729825
普兰店,121.9554261,39.4004261
普兴,103.913954,30.3861248
普宁,116.194641,23.2694032
普安,114.3488376,30.3894519
普安县,104.8674326,25.8058011
普定,105.7088103,26.2864606
普洱,100.9412056,22.7784879
普洱渡,104.2012504,28.2570346
普济,106.4535731,32.2391598
普者黑,104.1771193,23.9712519
普达,101.7199477,26.512028
普雄,102.6485271,28.5182213
景州,116.1327356,37.6452453
景德镇,117.2166109,29.2881277
景德镇北,117.2376217,29.3416354
暮云,113.0006141,27.9935097
曲子,107.4892125,36.3196874
曲家店,123.9274448,43.2248587
曲水县,90.6950682,29.35317
曲江,102.8441387,23.9632003
曲阜,117.0247138,35.5831903
曲阜东,117.064341,35.5565465
曲阜南,117.0181063,35.5109173
曲靖,103.7903872,25.5292659
曲靖北,103.78063,25.5928432
曹县,115.5764937,34.8269281
曹妃甸东,118.5845559,39.2173768
曹妃甸北,118.4511172,39.145258
曹妃甸港,118.4608701,39.0729599
曹子里,117.1319966,39.4095353
曹家营子,118.7709972,42.3358914
曾口,106.9153726,31.7282447
曾家坪子,104.0207407,27.7675404
月亮田,104.4966106,25.9285397
月华,102.1788283,28.1369574
月山,113.049159,35.210411
朋普,103.3413524,23.9775968
朔州,112.4415443,39.3149358
朔州东,112.5916598,39.3023593
朔州西,112.401084,39.2976533
朗乡,128.8718877,46.9575226
朗县,93.0350705,29.0478206
望江,130.1574648,46.8562431
望牛墩,113.6228718,23.0393379
望都,115.1581684,38.7073584
朝中,121.3655727,50.9149477
朝天,106.0687709,32.7070994
朝天南,105.8750232,32.6403574
朝脑沟,109.9128512,40.0175578
朝阳南,120.4362414,41.5772777
朝阳地,118.220539,42.0222966
朝阳川,129.3623699,42.8733541
朝阳村,124.3216889,50.0242454
朝阳湖,103.4433349,30.1698298
朝阳镇,126.0215833,42.6818101
木头营子,120.1458258,42.6419235
木竹河,106.8653155,28.6392686
木里图,122.2109231,43.4696987
本井,105.9094918,39.4029436
本溪,123.7520418,41.2933368
本溪新城,123.6720993,41.4801927
本溪湖,123.761778,41.325548
朱保,118.1802102,35.1283613
朱嘎,104.149287,26.93241
朱家沟,129.8504737,44.8748959
朱家窑,103.9962494,36.49659
朱日和,112.8928403,42.3955996
朱杨溪,105.94746,29.064628
朱石寨,107.4694301,25.4042407
朱砂古镇,109.1333449,27.5198398
杉松岗,126.2154459,42.5035701
李冰广场,103.6310023,30.9875937
李子沟,104.046778,26.9743601
李家,126.7491481,47.9379613
李家湾,106.9882774,27.8562366
李家营,117.7483924,40.5830849
李市镇,105.3933792,29.3158323
李旺,106.075374,36.7002724
李石寨,123.7214935,41.8150299
李金,121.3334241,41.6607063
杏林,118.0241172,24.5792849
杏树,130.5559715,45.9205176
杏树屯,122.1503535,39.2632303
杜坞,119.2358449,26.1214445
杜家,127.1915697,44.8163766
杜尔伯特,124.4406414,46.8688807
杜尔基,121.1992,45.23981
杜拉尔,119.6337031,47.3657555
杜桥,121.4640804,28.7798735
杜科,118.0789154,36.8001096
来凤,109.351661,29.5212162
来宾,109.2372489,23.7324711
来宾北,109.2409823,23.7545601
杨各庄,118.5973075,39.8044439
杨家口,118.1287336,39.691197
杨家岭,115.7912251,29.1135395
杨家营,118.2406649,42.1399249
杨岗,132.2801894,45.7143609
杨木,130.3350655,45.2581811
杨村,117.0582211,39.3532757
杨杖子,119.1286664,40.7182089
杨林,103.0809775,25.2382982
杨柳青,116.9957742,39.1417051
杨树岭,118.872226,40.9895361
杨树湾,120.0607461,40.6925664
杨桥,112.0031476,27.1714678
杨源,116.7946028,25.8467299
杨漩,103.3986935,29.305355
杨陵,108.0738496,34.2703909
杨陵南,108.048322,34.2556034
杭州,120.1783532,30.2459675
杭州东,120.2082034,30.2935486
杭州南,120.2900497,30.1746889
杭州西,119.9821401,30.3007603
杭锦后旗,107.1111129,40.8623923
杭锦旗,107.0303273,40.2686412
松原,124.8113584,45.1077859
松原北,124.9907345,45.1047644
松坎,106.8692073,28.5563121
松坝,106.9540239,27.91912
松山湖北,113.8920806,22.9611685
松树,122.09265,39.82467
松树林,124.23523,50.5276096
松树镇,127.110005,42.053238
松桃,108.9687966,28.0799947
松江镇,128.3082157,42.5591182
松河,104.621223,26.0360405
松溪,118.8232922,27.5371162
松滋西,111.6017277,30.1754583
松潘,103.6043783,32.598839
松阳,119.4181567,28.4498985
松青,129.098001,47.0598526
板其,105.6745671,24.8285564
板城,115.2492051,39.6125672
板塘,112.9518429,27.8580436
构林,112.079567,32.4954058
枕头峰,128.7599641,42.3509702
林东,119.4058621,43.9321268
林口,130.2619436,45.2908402
林口南,130.2906232,45.2111952
林场,118.6890467,32.1490253
林家台,123.94668,40.71619
林村,114.4072694,36.6201307
林歹南,106.36851,26.6240214
林海,124.3494355,51.577421
林源,124.7559678,46.3418461
林盛堡,123.3571342,41.5762675
林芝,94.4363308,29.5297406
林西,118.0771459,43.5659076
果松,126.2507492,41.5965572
果珠,104.9782436,27.6576578
枝城,111.504207,30.274121
枝江北,111.7666231,30.4796169
枣子林,101.9397884,26.7483232
枣庄,117.3003734,34.7818841
枣庄东,117.5430934,34.8676992
枣庄西,117.2487083,34.7939354
枣强,115.7329939,37.503853
枣林,113.0874276,39.1314182
枣阳,112.7560276,32.072161
枫林,115.4039285,29.7531844
枫泾,121.0317016,30.8961766
柏村,103.1825129,29.260542
柏果,104.5040661,26.0088284
柘皋,117.7186024,31.7481406
柞水,109.1415835,33.64064
查布嘎,120.062971,43.8554283
查干得日斯,105.9624676,40.3989842
查干湖,124.5406208,45.2857849
查干特格,112.23638,43.37509
查干诺尔,112.9060055,43.2759248
柯坦,117.1359515,31.2441088
柯坪,79.3312025,40.5182158
柯柯,98.2543602,36.9843099
柳园,95.5053524,41.1051772
柳园南,95.4707876,41.1006009
柳城,108.9629676,24.5146926
柳家庄,105.3908318,37.5164958
柳州,109.3833252,24.3105845
柳州西,109.3659098,24.3501915
柳林南,110.9263537,37.4429826
柳树,129.3280755,47.1726317
柳树屯,120.794914,40.762777
柳树泉,92.8456634,43.050899
柳毛,130.7750404,45.2332196
柳江,109.3117179,24.2647672
柳沟,96.4438888,40.6738354
柳沟南,96.4162283,40.6450681
柳河,125.7592186,42.2870588
柴桑,115.8446033,29.6320476
柴沟堡,114.4093067,40.6695684
柴河,129.680023,44.7653949
栏杆滩,105.9252778,29.2986321
树屏,103.5919857,36.3716432
树木岭,113.015054,28.1594366
栗木,115.487105,30.109663
栟茶,120.8766538,32.500799
株洲,113.151682,27.838836
株洲南,113.1628275,27.7719839
株洲西,113.0628364,27.7939475
核桃园,108.6812421,29.4576761
根河,121.502995,50.775276
格勒,105.0215185,41.1166164
格勒森德,116.9222354,44.5783401
格口,117.654991,25.2824994
格尔木,94.9061358,36.3829415
桂平,110.1122335,23.3185017
桂林,110.2772234,25.2643418
桂林北,110.2981859,25.33146
桂林西,110.2625115,25.3574053
桃园,121.0805364,41.1006822
桃映,109.0164703,27.8633604
桃村,121.1367569,37.1881259
桃村东,121.1726826,37.1939809
桃村北,121.1414823,37.2109165
桃花店,117.2558087,31.8986647
桐乡,120.5636403,30.5395874
桐城,116.972938,31.052529
桐城东,117.0344029,31.0276658
桐城南,116.9593385,30.8752543
桐子林,101.8538665,26.7142842
桐庐,119.7272875,29.7916643
桐庐东,119.7596936,29.8574581
桐木寨,107.9940856,26.6887674
桐柏,113.4300115,32.3921619
桐梓,106.828205,28.133834
桐梓东,106.8330123,28.1186769
桐梓北,106.8270917,28.3889097
桑园子,103.9740962,36.0550728
桑日,92.0240999,29.2580503
桑根达来,115.933493,42.674558
桑根达来北,115.9568964,42.7118253
桑植,110.0914621,29.3584031
桓台,118.1177379,36.946761
桓龙湖,125.3632648,41.3553489
桥头,123.7235341,41.1911615
桥湾,96.6434213,40.5642063
桥西,98.1263471,39.719603
桦南,130.576636,46.2419922
桦南东,130.613552,46.2132057
桦林,129.6683262,44.6756064
桦皮厂,126.2252824,43.9942263
梁堤头,115.5964474,34.634339
梁家渡,115.997553,28.404822
梁山,115.9323108,35.8191339
梁平,107.812284,30.7179484
梁平南,107.7654634,30.6443282
梁底下,117.6192382,41.1067328
梅州,116.1262438,24.2610667
梅州西,116.043042,24.2529231
梅水坑,117.5255852,25.2400427
梅江,109.0421069,28.294202
梅河口,125.6777893,42.5328318
梅花山,104.669432,26.700511
梧州,111.2348403,23.4896297
梧州南,111.217319,23.3956042
梨树镇,130.6800395,45.0804415
棋子湾,108.8041307,19.3392265
棋盘,126.547314,43.967714
棕溪,109.5565599,32.8716892
椑木镇,105.092706,29.5096363
楚山,130.0211398,45.1169494
楚雄,101.5427023,25.0853037
楚鲁图,112.59484,42.84397
楠溪江,120.7796533,28.3225426
榆中,104.1686135,35.8515222
榆林,109.7142389,38.272957
榆树,126.5288862,44.8149151
榆树屯,123.8892133,47.1539542
榆树川,129.0773818,42.9818732
榆树沟,118.3977323,40.7834383
榆次,112.7242917,37.6961649
榆社,112.9631498,37.0514273
榕江,108.5514902,25.9917177
槐荫,113.960139,30.8992619
樟木头,114.0626375,22.9043667
樟木头东,114.1001335,22.9607253
樟林,119.3607435,26.0857007
樟树,115.5719686,28.080239
樟树东,115.5956997,27.968213
横峰,117.597452,28.417185
横州,109.3696791,22.7582108
横店,120.259868,29.2175547
横店东,114.3283003,30.8008524
横江,104.3416687,28.5553472
横沟桥东,114.3688358,29.9363171
横车,115.3488975,30.3153506
横道河子,129.0659087,44.8124107
横道河子东,129.0986895,44.7891833
橄榄坝,100.9453737,21.8728143
欧里,123.22837,43.59195
歌乐山,106.4338303,29.6269382
歙县,118.406185,29.869103
歙县北,118.4051782,29.9243518
正定,114.5510825,38.1621065
正定机场,114.7033248,38.2513059
正镶白旗,115.034171,42.279367
步行街,103.9381327,30.9613561
武义,119.826344,28.9116461
武义北,119.8450172,28.9855458
武乡,112.7922015,36.849761
武乡东,112.8472049,36.8556679
武功,108.2065629,34.2588345
武夷山,118.0254739,27.7328587
武夷山北,118.0403584,27.7810329
武威,102.6221806,37.9036926
武威东,102.6893078,37.9524015
武威南,102.7355281,37.8150667
武安,114.20618,36.676568
武山,104.9167218,34.7221876
武平,116.2149331,24.9947201
武当山,110.960512,32.540419
武当山西,111.0086167,32.5399667
武昌,114.3124643,30.530793
武昌东,114.4481521,30.5562406
武昌南,114.2955484,30.4844284
武汉,114.4189431,30.6098504
武汉东,114.4252056,30.488616
武汉北,114.3082826,30.7894748
武清,117.0099011,39.3710644
武穴,115.6329426,29.9718731
武穴北,115.6814705,30.005099
武胜,106.1017897,30.3720464
武进,119.9423585,31.6605432
武陟,113.444851,35.0893855
武隆,107.7682632,29.3299317
武隆南,107.8132942,29.2993008
歪头山,123.6766092,41.4912388
段甲岭,117.1682731,39.9855692
毕克齐,111.2798693,40.7223248
毕节,105.4157004,27.2657729
